Size of Hidden Layer: 3
Learning Rate: 0.1
Number of Epochs: 1000
Time Per Epoch: 0.062 s

Epoch: 0/1000, loss: 0, correct: 0
Epoch: 730/1000, loss: 14.978824551287273, correct: 49
Epoch: 740/1000, loss: 14.353672152821305, correct: 49
Epoch: 750/1000, loss: 13.844173511586966, correct: 49
Epoch: 760/1000, loss: 13.270436484144613, correct: 49
Epoch: 770/1000, loss: 12.812757879861536, correct: 49
Epoch: 780/1000, loss: 12.347020845194484, correct: 49
Epoch: 790/1000, loss: 11.889402898603329, correct: 49
Epoch: 800/1000, loss: 11.487553636987338, correct: 49
Epoch: 810/1000, loss: 11.124247366845168, correct: 49
Epoch: 820/1000, loss: 10.761708812753836, correct: 49
Epoch: 830/1000, loss: 10.421283093749002, correct: 49
Epoch: 840/1000, loss: 10.09929814581808, correct: 49
Epoch: 850/1000, loss: 9.754245291002496, correct: 49
Epoch: 860/1000, loss: 9.464910419711382, correct: 49
Epoch: 870/1000, loss: 9.19066044207148, correct: 49
Epoch: 880/1000, loss: 8.930115974720092, correct: 49
Epoch: 890/1000, loss: 8.685809972666016, correct: 49
Epoch: 900/1000, loss: 8.530865560998063, correct: 49
Epoch: 910/1000, loss: 9.484888055674684, correct: 50
Epoch: 920/1000, loss: 9.82321352536248, correct: 48
Epoch: 930/1000, loss: 9.370320988020593, correct: 49
Epoch: 940/1000, loss: 8.998339458517604, correct: 49
Epoch: 950/1000, loss: 8.43002624856301, correct: 50
Epoch: 960/1000, loss: 7.96462645913084, correct: 50
Epoch: 970/1000, loss: 7.62447582518934, correct: 50
Epoch: 980/1000, loss: 7.091393773388266, correct: 49
Epoch: 990/1000, loss: 6.911762240317143, correct: 49
Epoch: 1000/1000, loss: 6.755726448582592, correct: 49
