Size of Hidden Layer: 2
Learning Rate: 0.1
Number of Epochs: 1000
Time Per Epoch: 0.043 s

Epoch: 0/1000, loss: 0, correct: 0
Epoch: 820/1000, loss: 3.676346137446031, correct: 49
Epoch: 830/1000, loss: 3.6130188443170987, correct: 49
Epoch: 840/1000, loss: 3.551875081283296, correct: 49
Epoch: 850/1000, loss: 3.492801209087056, correct: 49
Epoch: 860/1000, loss: 3.435691501483645, correct: 49
Epoch: 870/1000, loss: 3.3804474491286767, correct: 49
Epoch: 880/1000, loss: 3.3269771373816996, correct: 49
Epoch: 890/1000, loss: 3.2751946888360424, correct: 49
Epoch: 900/1000, loss: 3.2250197626948034, correct: 49
Epoch: 910/1000, loss: 3.1763771042125484, correct: 49
Epoch: 920/1000, loss: 3.1291961383506157, correct: 50
Epoch: 930/1000, loss: 3.0834106025786863, correct: 50
Epoch: 940/1000, loss: 3.03895821442207, correct: 50
Epoch: 950/1000, loss: 2.995780369921603, correct: 50
Epoch: 960/1000, loss: 2.9538218696577467, correct: 50
Epoch: 970/1000, loss: 2.9130306694059973, correct: 50
Epoch: 980/1000, loss: 2.87335765284752, correct: 50
Epoch: 990/1000, loss: 2.8347564240668324, correct: 50
Epoch: 1000/1000, loss: 2.7971831178344226, correct: 50
