Size of Hidden Layer: 6
Learning Rate: 0.1
Number of Epochs: 1000
Time Per Epoch: 0.129 s

Epoch: 0/1000, loss: 0, correct: 0
Epoch: 340/1000, loss: 18.98870920374856, correct: 45
Epoch: 350/1000, loss: 18.67628607954288, correct: 45
Epoch: 360/1000, loss: 18.376967472060592, correct: 44
Epoch: 370/1000, loss: 18.093279626778003, correct: 44
Epoch: 380/1000, loss: 17.82101525465755, correct: 44
Epoch: 390/1000, loss: 17.560721308523924, correct: 44
Epoch: 400/1000, loss: 17.317193513232226, correct: 44
Epoch: 410/1000, loss: 17.08892299612424, correct: 44
Epoch: 420/1000, loss: 16.868009039307825, correct: 44
Epoch: 430/1000, loss: 16.66119396162033, correct: 44
Epoch: 440/1000, loss: 16.468350283665202, correct: 44
Epoch: 450/1000, loss: 16.286697041374605, correct: 44
Epoch: 460/1000, loss: 16.120766011793705, correct: 44
Epoch: 470/1000, loss: 15.962268174829779, correct: 44
Epoch: 480/1000, loss: 15.816538660429858, correct: 44
Epoch: 490/1000, loss: 15.677080503628526, correct: 44
Epoch: 500/1000, loss: 15.543687302232538, correct: 44
Epoch: 510/1000, loss: 15.415503495203158, correct: 44
Epoch: 520/1000, loss: 15.29206108668363, correct: 44
Epoch: 530/1000, loss: 15.171985009510882, correct: 44
Epoch: 540/1000, loss: 15.055891462850687, correct: 44
Epoch: 550/1000, loss: 14.943230858407787, correct: 44
Epoch: 560/1000, loss: 14.835433574294912, correct: 44
Epoch: 570/1000, loss: 14.728728129031323, correct: 44
Epoch: 580/1000, loss: 14.625112100583053, correct: 44
Epoch: 590/1000, loss: 14.523365088701143, correct: 44
Epoch: 600/1000, loss: 14.422833834440214, correct: 44
Epoch: 610/1000, loss: 14.324397701238729, correct: 44
Epoch: 620/1000, loss: 14.22757767564441, correct: 44
Epoch: 630/1000, loss: 14.133029471145043, correct: 44
Epoch: 640/1000, loss: 14.038969926034872, correct: 44
Epoch: 650/1000, loss: 13.945308683117513, correct: 44
Epoch: 660/1000, loss: 13.85126495493973, correct: 44
Epoch: 670/1000, loss: 13.75696512974221, correct: 44
Epoch: 680/1000, loss: 13.661939929970542, correct: 44
Epoch: 690/1000, loss: 13.565895526205743, correct: 44
Epoch: 700/1000, loss: 13.470278365612874, correct: 45
Epoch: 710/1000, loss: 13.374280349250883, correct: 45
Epoch: 720/1000, loss: 13.27737052436933, correct: 45
Epoch: 730/1000, loss: 13.17997072393719, correct: 45
Epoch: 740/1000, loss: 13.081331975398125, correct: 45
Epoch: 750/1000, loss: 12.981623021493926, correct: 45
Epoch: 760/1000, loss: 12.88052900666862, correct: 45
Epoch: 770/1000, loss: 12.777765893246853, correct: 45
Epoch: 780/1000, loss: 12.673669593616518, correct: 45
Epoch: 790/1000, loss: 12.567968198735354, correct: 45
Epoch: 800/1000, loss: 12.460668243779288, correct: 45
Epoch: 810/1000, loss: 12.351712293541471, correct: 45
Epoch: 820/1000, loss: 12.24105459841998, correct: 45
Epoch: 830/1000, loss: 12.128692541193724, correct: 45
Epoch: 840/1000, loss: 12.014654695198383, correct: 46
Epoch: 850/1000, loss: 11.898998801232363, correct: 46
Epoch: 860/1000, loss: 11.781628347243355, correct: 46
Epoch: 870/1000, loss: 11.66327916636326, correct: 46
Epoch: 880/1000, loss: 11.543848583624635, correct: 47
Epoch: 890/1000, loss: 11.423073090904138, correct: 47
Epoch: 900/1000, loss: 11.300931428540007, correct: 47
Epoch: 910/1000, loss: 11.17746148514285, correct: 47
Epoch: 920/1000, loss: 11.052777564743348, correct: 47
Epoch: 930/1000, loss: 10.926967358341724, correct: 47
Epoch: 940/1000, loss: 10.800121075088954, correct: 47
Epoch: 950/1000, loss: 10.672304696226727, correct: 47
Epoch: 960/1000, loss: 10.543745151533011, correct: 47
Epoch: 970/1000, loss: 10.414595022807692, correct: 48
Epoch: 980/1000, loss: 10.285017634988384, correct: 48
Epoch: 990/1000, loss: 10.154955871122278, correct: 48
Epoch: 1000/1000, loss: 10.025414727545355, correct: 48
